sire,rank,category,surface,key,runs,win_pct,rentai_pct,place_pct,tan_return,fuku_return
オルフェーヴル,37,course,,芝阪神,,7.5,13.7,19.9,,
オルフェーヴル,37,course,,ダ阪神,,6.9,15.6,21.5,,
オルフェーヴル,37,course,,芝京都,,4.3,12.3,19.1,,
オルフェーヴル,37,course,,ダ京都,,4.9,8.2,15.6,,
オルフェーヴル,37,course,,芝ローカル,,8.2,15.8,24.3,,
オルフェーヴル,37,course,,ダローカル,,8.3,15.0,22.3,,
オルフェーヴル,37,course,,芝2歳,,5.0,10.0,18.6,,
オルフェーヴル,37,course,,ダ2歳,,5.2,9.7,14.9,,
オルフェーヴル,37,course,,芝3歳,,8.0,15.3,23.2,,
オルフェーヴル,37,course,,ダ3歳,,7.6,15.6,23.2,,
オルフェーヴル,37,course,,芝4歳,,10.2,19.3,27.7,,
オルフェーヴル,37,course,,ダ4歳,,9.0,13.9,20.7,,
オルフェーヴル,37,course,,芝5歳,,7.4,16.6,23.7,,
オルフェーヴル,37,course,,ダ5歳,,9.3,16.3,24.0,,
オルフェーヴル,37,course,,芝6歳以上,,2.4,6.8,13.5,,
オルフェーヴル,37,course,,ダ6歳以上,,2.5,7.4,11.3,,
オルフェーヴル,37,draw,,芝1枠,,6.2,13.4,19.6,,
オルフェーヴル,37,draw,,ダ1枠,,7.0,15.9,24.2,,
オルフェーヴル,37,draw,,芝2枠,,11.3,20.3,26.6,,
オルフェーヴル,37,draw,,ダ2枠,,6.3,13.2,23.0,,
オルフェーヴル,37,draw,,芝3枠,,6.8,15.0,21.8,,
オルフェーヴル,37,draw,,ダ3枠,,6.5,13.5,21.0,,
オルフェーヴル,37,draw,,芝4枠,,7.6,14.8,22.9,,
オルフェーヴル,37,draw,,ダ4枠,,5.3,10.7,13.9,,
オルフェーヴル,37,draw,,芝5枠,,5.7,16.0,24.0,,
オルフェーヴル,37,draw,,ダ5枠,,8.2,13.9,18.8,,
オルフェーヴル,37,draw,,芝6枠,,9.4,16.3,23.9,,
オルフェーヴル,37,draw,,ダ6枠,,7.4,11.6,20.8,,
オルフェーヴル,37,draw,,芝7枠,,3.8,8.9,17.5,,
オルフェーヴル,37,draw,,ダ7枠,,6.3,15.7,22.4,,
オルフェーヴル,37,draw,,芝8枠,,6.9,12.5,21.9,,
オルフェーヴル,37,draw,,ダ8枠,,10.2,15.7,21.3,,
オルフェーヴル,37,klass,,芝新馬,,5.1,9.6,18.5,,
オルフェーヴル,37,klass,,ダ新馬,,5.3,10.5,22.4,,
オルフェーヴル,37,klass,,芝未勝利,,6.8,13.2,21.9,,
オルフェーヴル,37,klass,,ダ未勝利,,7.2,13.7,19.6,,
オルフェーヴル,37,klass,,芝1勝クラス,,7.9,17.2,24.0,,
オルフェーヴル,37,klass,,ダ1勝クラス,,7.8,14.0,20.6,,
オルフェーヴル,37,klass,,芝2勝クラス,,7.8,15.8,25.0,,
オルフェーヴル,37,klass,,ダ2勝クラス,,6.7,14.9,24.2,,
オルフェーヴル,37,klass,,芝3勝クラス,,9.0,14.3,20.3,,
オルフェーヴル,37,klass,,ダ3勝クラス,,4.2,9.3,12.7,,
オルフェーヴル,37,klass,,芝オープン,,5.8,12.9,19.0,,
オルフェーヴル,37,klass,,ダオープン,,11.0,17.8,23.7,,
ブラックタイド,38,baba,,芝良,,5.4,11.3,18.7,,
ブラックタイド,38,baba,,ダ良,,6.7,13.3,20.1,,
ブラックタイド,38,baba,,芝稍重,,5.1,10.3,16.4,,
ブラックタイド,38,baba,,ダ稍重,,9.0,14.7,21.5,,
ブラックタイド,38,baba,,芝重,,3.7,12.3,22.2,,
ブラックタイド,38,baba,,ダ重,,8.0,16.1,25.0,,
ブラックタイド,38,baba,,芝不良,,12.5,18.8,25.0,,
ブラックタイド,38,baba,,ダ不良,,3.7,6.1,15.9,,
ブラックタイド,38,course,,ダ1000m,,4.8,4.8,9.5,,
ブラックタイド,38,course,,芝1200m,,3.8,6.2,13.8,,
ブラックタイド,38,course,,ダ1200m,,5.2,10.4,20.8,,
ブラックタイド,38,course,,芝1400m,,2.1,4.1,11.3,,
ブラックタイド,38,course,,ダ1400m,,5.4,13.3,23.5,,
ブラックタイド,38,course,,芝1600m,,3.5,7.9,15.3,,
ブラックタイド,38,course,,ダ1600m,,9.0,11.9,16.4,,
ブラックタイド,38,course,,ダ1700m,,9.0,13.1,18.6,,
ブラックタイド,38,course,,芝1800m,,7.7,12.9,18.5,,
ブラックタイド,38,course,,ダ1800m,,6.7,12.1,18.5,,
ブラックタイド,38,course,,芝2000m,,7.1,15.1,22.8,,
ブラックタイド,38,course,,ダ2000m,,9.9,23.8,29.7,,
ブラックタイド,38,course,,芝2200m,,3.2,16.1,27.4,,
ブラックタイド,38,course,,芝2300m~,,5.9,17.6,25.5,,
ブラックタイド,38,course,,芝東京,,4.4,5.8,14.6,,
ブラックタイド,38,course,,ダ東京,,4.8,13.3,20.5,,
ブラックタイド,38,course,,芝中山,,6.2,16.1,24.8,,
ブラックタイド,38,course,,ダ中山,,5.1,8.9,15.8,,
ブラックタイド,38,course,,芝阪神,,7.2,15.0,26.7,,
ブラックタイド,38,course,,ダ阪神,,8.5,15.8,23.7,,
ブラックタイド,38,course,,芝京都,,2.8,9.9,16.5,,
ブラックタイド,38,course,,ダ京都,,9.7,16.1,24.2,,
ブラックタイド,38,course,,芝ローカル,,5.1,10.4,16.1,,
ブラックタイド,38,course,,ダローカル,,7.7,13.4,20.5,,
ブラックタイド,38,course,,芝2歳,,8.8,14.8,24.5,,
ブラックタイド,38,course,,ダ2歳,,5.6,7.4,14.8,,
ブラックタイド,38,course,,芝3歳,,5.1,9.7,16.4,,
ブラックタイド,38,course,,ダ3歳,,8.8,16.1,25.1,,
ブラックタイド,38,course,,芝4歳,,6.0,16.2,24.8,,
ブラックタイド,38,course,,ダ4歳,,7.1,13.3,18.0,,
ブラックタイド,38,course,,芝5歳,,2.1,7.2,12.6,,
ブラックタイド,38,course,,ダ5歳,,3.8,10.5,16.7,,
ブラックタイド,38,course,,芝6歳以上,,3.8,7.7,14.4,,
ブラックタイド,38,course,,ダ6歳以上,,3.6,6.4,12.7,,
ブラックタイド,38,draw,,芝1枠,,6.0,14.3,18.8,,
ブラックタイド,38,draw,,ダ1枠,,8.5,13.4,19.5,,
ブラックタイド,38,draw,,芝2枠,,6.5,13.8,20.3,,
ブラックタイド,38,draw,,ダ2枠,,6.4,11.9,15.6,,
ブラックタイド,38,draw,,芝3枠,,3.4,9.5,17.6,,
ブラックタイド,38,draw,,ダ3枠,,6.3,9.8,16.1,,
ブラックタイド,38,draw,,芝4枠,,5.4,10.2,18.4,,
ブラックタイド,38,draw,,ダ4枠,,7.4,14.8,26.7,,
ブラックタイド,38,draw,,芝5枠,,6.7,11.3,18.7,,
ブラックタイド,38,draw,,ダ5枠,,7.1,14.2,24.1,,
ブラックタイド,38,draw,,芝6枠,,4.9,9.9,16.7,,
ブラックタイド,38,draw,,ダ6枠,,6.3,16.1,21.7,,
ブラックタイド,38,draw,,芝7枠,,4.5,10.6,20.7,,
ブラックタイド,38,draw,,ダ7枠,,7.1,11.8,18.1,,
ブラックタイド,38,draw,,芝8枠,,5.6,11.7,18.3,,
ブラックタイド,38,draw,,ダ8枠,,7.6,12.7,20.3,,
ブラックタイド,38,klass,,芝新馬,,8.1,13.5,20.7,,
ブラックタイド,38,klass,,ダ新馬,,5.0,5.0,5.0,,
ブラックタイド,38,klass,,芝未勝利,,5.3,9.9,17.9,,
ブラックタイド,38,klass,,ダ未勝利,,8.4,14.0,23.5,,
ブラックタイド,38,klass,,芝1勝クラス,,4.2,10.4,16.2,,
ブラックタイド,38,klass,,ダ1勝クラス,,6.4,15.1,21.2,,
ブラックタイド,38,klass,,芝2勝クラス,,5.3,11.7,21.1,,
ブラックタイド,38,klass,,ダ2勝クラス,,5.7,10.9,17.8,,
ブラックタイド,38,klass,,芝3勝クラス,,3.2,12.7,23.8,,
ブラックタイド,38,klass,,ダ3勝クラス,,9.8,15.7,23.5,,
ブラックタイド,38,klass,,芝オープン,,9.0,17.9,23.1,,
ブラックタイド,38,klass,,ダオープン,,3.8,5.8,9.6,,
パイロ,39,baba,,芝良,,1.7,4.2,8.4,,
パイロ,39,baba,,ダ良,,7.1,15.2,25.1,,
パイロ,39,baba,,芝稍重,,7.7,7.7,15.4,,
パイロ,39,baba,,ダ稍重,,10.0,17.3,26.3,,
パイロ,39,baba,,芝重,,20.0,30.0,30.0,,
パイロ,39,baba,,ダ重,,12.6,20.9,27.3,,
パイロ,39,baba,,芝不良,,,33.3,33.3,,
パイロ,39,baba,,ダ不良,,8.9,21.4,31.3,,
パイロ,39,course,,芝1000m,,,20.0,30.0,,
パイロ,39,course,,ダ1000m,,14.0,24.0,28.0,,
パイロ,39,course,,芝1200m,,5.6,9.3,14.8,,
パイロ,39,course,,ダ1200m,,7.2,13.3,22.5,,
パイロ,39,course,,芝1400m,,,,11.1,,
パイロ,39,course,,ダ1400m,,8.6,16.1,27.4,,
パイロ,39,course,,ダ1600m,,6.8,13.6,22.4,,
パイロ,39,course,,ダ1700m,,10.3,19.0,27.1,,
パイロ,39,course,,芝1800m,,5.0,10.0,10.0,,
パイロ,39,course,,ダ1800m,,8.3,17.9,26.9,,
パイロ,39,course,,芝2000m,,6.7,6.7,6.7,,
パイロ,39,course,,ダ2000m,,8.3,19.8,28.9,,
パイロ,39,course,,芝東京,,,,5.6,,
パイロ,39,course,,ダ東京,,7.5,14.8,25.3,,
パイロ,39,course,,芝中山,,5.3,5.3,5.3,,
パイロ,39,course,,ダ中山,,7.2,15.5,23.4,,
パイロ,39,course,,芝阪神,,,,7.1,,
パイロ,39,course,,ダ阪神,,8.3,18.5,27.9,,
パイロ,39,course,,ダ京都,,9.3,20.1,30.4,,
パイロ,39,course,,芝ローカル,,4.4,10.0,14.4,,
パイロ,39,course,,ダローカル,,9.0,16.2,25.1,,
パイロ,39,course,,芝2歳,,,,4.8,,
パイロ,39,course,,ダ2歳,,10.4,18.8,28.4,,
パイロ,39,course,,芝3歳,,2.3,6.8,9.1,,
パイロ,39,course,,ダ3歳,,9.6,19.3,30.2,,
パイロ,39,course,,芝4歳,,9.7,12.9,19.4,,
パイロ,39,course,,ダ4歳,,8.9,18.3,28.0,,
パイロ,39,course,,芝5歳,,8.3,25.0,25.0,,
パイロ,39,course,,ダ5歳,,5.6,9.3,15.2,,
パイロ,39,course,,芝6歳上,,,,6.3,,
パイロ,39,course,,ダ6歳上,,2.2,7.1,12.6,,
パイロ,39,draw,,芝1枠,,,20.0,20.0,,
パイロ,39,draw,,ダ1枠,,8.2,16.9,24.1,,
パイロ,39,draw,,芝2枠,,4.8,4.8,4.8,,
パイロ,39,draw,,ダ2枠,,8.0,16.5,22.4,,
パイロ,39,draw,,芝3枠,,,5.9,5.9,,
パイロ,39,draw,,ダ3枠,,10.5,20.1,28.9,,
パイロ,39,draw,,芝4枠,,10.0,10.0,10.0,,
パイロ,39,draw,,ダ4枠,,6.9,13.9,23.9,,
パイロ,39,draw,,芝5枠,,5.9,5.9,5.9,,
パイロ,39,draw,,ダ5枠,,7.5,15.3,24.9,,
パイロ,39,draw,,芝6枠,,5.6,5.6,16.7,,
パイロ,39,draw,,ダ6枠,,7.8,14.1,24.6,,
パイロ,39,draw,,芝7枠,,,,,,
パイロ,39,draw,,ダ7枠,,8.3,17.7,26.0,,
パイロ,39,draw,,芝8枠,,3.8,7.7,23.1,,
パイロ,39,draw,,ダ8枠,,10.0,18.6,31.3,,
パイロ,39,klass,,芝新馬,,,,5.9,,
パイロ,39,klass,,ダ新馬,,10.1,19.5,30.9,,
パイロ,39,klass,,ダ未勝利,,8.5,17.8,28.9,,
パイロ,39,klass,,芝1勝クラス,,5.2,10.3,17.2,,
パイロ,39,klass,,ダ1勝クラス,,7.9,15.0,23.2,,
パイロ,39,klass,,芝2勝クラス,,14.3,14.3,14.3,,
パイロ,39,klass,,ダ2勝クラス,,8.3,15.6,21.8,,
パイロ,39,klass,,芝3勝クラス,,9.1,9.1,9.1,,
パイロ,39,klass,,ダ3勝クラス,,10.5,19.6,31.4,,
パイロ,39,klass,,芝オープン,,,9.5,14.3,,
パイロ,39,klass,,ダオープン,,6.8,14.2,21.6,,
カリフォルニアクローム,40,baba,,芝良,,5.8,10.9,15.3,,
カリフォルニアクローム,40,baba,,ダ良,,6.4,13.3,19.8,,
カリフォルニアクローム,40,baba,,芝稍重,,5.2,6.9,20.7,,
カリフォルニアクローム,40,baba,,ダ稍重,,8.3,18.3,20.0,,
カリフォルニアクローム,40,baba,,芝重,,4.2,4.2,4.2,,
カリフォルニアクローム,40,baba,,ダ重,,8.9,26.8,30.4,,
カリフォルニアクローム,40,baba,,芝不良,,,,,,
カリフォルニアクローム,40,baba,,ダ不良,,13.9,19.4,19.4,,
カリフォルニアクローム,40,course,,ダ1000m,,15.4,23.1,23.1,,
カリフォルニアクローム,40,course,,芝1200m,,8.6,11.1,18.5,,
カリフォルニアクローム,40,course,,ダ1200m,,9.4,14.8,22.7,,
カリフォルニアクローム,40,course,,芝1400m,,15.0,22.5,25.0,,
カリフォルニアクローム,40,course,,ダ1400m,,4.8,14.3,18.3,,
カリフォルニアクローム,40,course,,芝1600m,,3.8,3.8,6.4,,
カリフォルニアクローム,40,course,,ダ1600m,,10.0,15.7,21.4,,
カリフォルニアクローム,40,course,,ダ1700m,,10.2,21.6,25.0,,
カリフォルニアクローム,40,course,,芝1800m,,1.4,11.6,21.7,,
カリフォルニアクローム,40,course,,ダ1800m,,5.3,13.4,18.7,,
カリフォルニアクローム,40,course,,芝2000m,,3.8,7.7,12.8,,
カリフォルニアクローム,40,course,,ダ2000m,,9.1,22.7,22.7,,
カリフォルニアクローム,40,course,,芝東京,,2.3,4.7,9.3,,
カリフォルニアクローム,40,course,,ダ東京,,8.4,12.1,16.8,,
カリフォルニアクローム,40,course,,芝中山,,4.9,7.3,7.3,,
カリフォルニアクローム,40,course,,ダ中山,,7.0,13.3,18.8,,
カリフォルニアクローム,40,course,,芝阪神,,4.2,4.2,12.5,,
カリフォルニアクローム,40,course,,ダ阪神,,8.9,18.8,23.8,,
カリフォルニアクローム,40,course,,芝京都,,6.8,15.3,20.3,,
カリフォルニアクローム,40,course,,ダ京都,,6.3,16.5,22.0,,
カリフォルニアクローム,40,course,,芝ローカル,,6.3,10.5,17.3,,
カリフォルニアクローム,40,course,,ダローカル,,7.0,16.5,21.3,,
カリフォルニアクローム,40,course,,芝2歳,,4.2,6.8,10.2,,
カリフォルニアクローム,40,course,,ダ2歳,,5.3,12.8,18.7,,
カリフォルニアクローム,40,course,,芝3歳,,6.0,10.4,15.9,,
カリフォルニアクローム,40,course,,ダ3歳,,7.6,15.5,20.3,,
カリフォルニアクローム,40,course,,芝4歳,,7.7,15.4,28.2,,
カリフォルニアクローム,40,course,,ダ4歳,,9.8,20.5,25.0,,
カリフォルニアクローム,40,draw,,芝1枠,,5.9,5.9,11.8,,
カリフォルニアクローム,40,draw,,ダ1枠,,4.1,15.1,16.4,,
カリフォルニアクローム,40,draw,,芝2枠,,5.1,15.4,20.5,,
カリフォルニアクローム,40,draw,,ダ2枠,,6.4,15.4,19.2,,
カリフォルニアクローム,40,draw,,芝3枠,,6.8,11.4,13.6,,
カリフォルニアクローム,40,draw,,ダ3枠,,3.8,8.8,15.0,,
カリフォルニアクローム,40,draw,,芝4枠,,,,9.8,,
カリフォルニアクローム,40,draw,,ダ4枠,,10.0,18.9,25.6,,
カリフォルニアクローム,40,draw,,芝5枠,,4.7,9.3,11.6,,
カリフォルニアクローム,40,draw,,ダ5枠,,5.2,9.4,13.5,,
カリフォルニアクローム,40,draw,,芝6枠,,10.5,15.8,21.1,,
カリフォルニアクローム,40,draw,,ダ6枠,,6.9,11.5,13.8,,
カリフォルニアクローム,40,draw,,芝7枠,,2.1,4.2,14.6,,
カリフォルニアクローム,40,draw,,ダ7枠,,10.7,19.0,22.6,,
カリフォルニアクローム,40,draw,,芝8枠,,8.5,14.1,18.3,,
カリフォルニアクローム,40,draw,,ダ8枠,,10.5,24.8,35.2,,
カリフォルニアクローム,40,klass,,芝新馬,,4.5,7.6,7.6,,
カリフォルニアクローム,40,klass,,ダ新馬,,2.6,10.5,14.5,,
カリフォルニアクローム,40,klass,,芝未勝利,,4.8,8.0,15.0,,
カリフォルニアクローム,40,klass,,ダ未勝利,,8.1,14.5,18.7,,
カリフォルニアクローム,40,klass,,芝1勝クラス,,8.9,17.9,25.0,,
カリフォルニアクローム,40,klass,,ダ1勝クラス,,8.3,19.9,26.0,,
カリフォルニアクローム,40,klass,,芝2勝クラス,,,3.8,15.4,,
カリフォルニアクローム,40,klass,,ダ2勝クラス,,8.2,16.4,24.6,,
カリフォルニアクローム,40,klass,,芝3勝クラス,,33.3,33.3,33.3,,
カリフォルニアクローム,40,klass,,ダ3勝クラス,,,13.3,13.3,,
カリフォルニアクローム,40,klass,,芝オープン,,10.0,15.0,15.0,,
カリフォルニアクローム,40,klass,,ダオープン,,,,50.0,,
サンダースノー,43,baba,,芝良,,3.9,7.7,14.5,,
サンダースノー,43,baba,,ダ良,,10.7,17.7,27.0,,
サンダースノー,43,baba,,芝稍重,,11.1,18.5,18.5,,
サンダースノー,43,baba,,ダ稍重,,7.3,14.5,22.4,,
サンダースノー,43,baba,,芝重,,9.7,16.1,19.4,,
サンダースノー,43,baba,,ダ重,,7.8,17.6,26.8,,
サンダースノー,43,baba,,芝不良,,100.0,100.0,100.0,,
サンダースノー,43,baba,,ダ不良,,4.9,13.7,26.6,,
サンダースノー,43,course,,芝1000m,,12.5,12.5,12.5,,
サンダースノー,43,course,,ダ1000m,,14.3,32.0,32.0,,
サンダースノー,43,course,,芝1200m,,10.5,14.6,19.7,,
サンダースノー,43,course,,ダ1200m,,7.0,16.3,23.0,,
サンダースノー,43,course,,芝1400m,,5.0,10.8,18.0,,
サンダースノー,43,course,,ダ1400m,,12.9,22.6,33.6,,
サンダースノー,43,course,,芝1600m,,6.0,9.9,11.0,,
サンダースノー,43,course,,ダ1600m,,10.1,23.6,29.2,,
サンダースノー,43,course,,ダ1700m,,12.9,16.1,29.0,,
サンダースノー,43,course,,芝1800m,,4.4,6.7,13.3,,
サンダースノー,43,course,,芝2000m,,6.3,6.3,13.6,,
サンダースノー,43,course,,芝東京,,3.3,3.3,13.3,,
サンダースノー,43,course,,ダ東京,,12.9,16.1,19.4,,
サンダースノー,43,course,,ダ中山,,4.0,17.0,22.0,,
サンダースノー,43,course,,芝阪神,,6.3,12.6,23.0,,
サンダースノー,43,course,,ダ阪神,,9.2,17.0,22.0,,
サンダースノー,43,course,,ダ中京,,4.0,4.0,4.0,,
サンダースノー,43,course,,芝京都,,6.1,9.1,11.4,,
サンダースノー,43,course,,ダ京都,,3.6,16.1,26.3,,
サンダースノー,43,course,,芝ローカル,,7.3,12.6,19.6,,
サンダースノー,43,course,,ダローカル,,11.8,22.4,31.4,,
サンダースノー,43,course,,芝2歳,,6.8,9.6,15.7,,
サンダースノー,43,course,,ダ2歳,,4.0,18.0,26.0,,
サンダースノー,43,course,,芝3歳,,9.4,13.6,16.4,,
サンダースノー,43,course,,ダ3歳,,4.5,16.6,22.6,,
サンダースノー,43,draw,,芝1枠,,3.1,3.1,5.3,,
サンダースノー,43,draw,,ダ1枠,,5.4,9.4,18.4,,
サンダースノー,43,draw,,芝2枠,,,6.1,12.1,,
サンダースノー,43,draw,,ダ2枠,,8.0,16.6,18.6,,
サンダースノー,43,draw,,芝4枠,,9.1,18.2,22.7,,
サンダースノー,43,draw,,ダ4枠,,6.3,14.5,22.0,,
サンダースノー,43,draw,,芝5枠,,7.1,7.1,14.3,,
サンダースノー,43,draw,,ダ5枠,,4.4,14.4,27.2,,
サンダースノー,43,draw,,芝6枠,,9.1,12.1,18.2,,
サンダースノー,43,draw,,ダ6枠,,5.1,15.4,23.7,,
サンダースノー,43,draw,,芝7枠,,4.8,11.9,16.6,,
サンダースノー,43,draw,,ダ7枠,,16.6,24.9,33.2,,
サンダースノー,43,draw,,芝8枠,,4.5,9.0,13.5,,
サンダースノー,43,draw,,ダ8枠,,11.6,24.6,28.6,,
サンダースノー,43,klass,,芝新馬,,4.8,11.9,11.9,,
サンダースノー,43,klass,,ダ新馬,,16.6,24.7,28.6,,
サンダースノー,43,klass,,芝未勝利,,4.5,9.6,14.9,,
サンダースノー,43,klass,,ダ未勝利,,8.7,18.4,28.3,,
サンダースノー,43,klass,,芝1勝クラス,,8.3,16.7,22.2,,
サンダースノー,43,klass,,ダ1勝クラス,,,11.1,22.2,,
アジアエクスプレス,44,baba,,芝良,,8.3,12.5,15.6,,
アジアエクスプレス,44,baba,,ダ良,,6.8,15.3,22.5,,
アジアエクスプレス,44,baba,,芝稍重,,7.9,13.2,18.8,,
アジアエクスプレス,44,baba,,ダ稍重,,8.4,15.5,22.5,,
アジアエクスプレス,44,baba,,芝重,,,20.0,33.3,,
アジアエクスプレス,44,baba,,ダ重,,4.2,11.1,20.8,,
アジアエクスプレス,44,baba,,芝不良,,,,,,
アジアエクスプレス,44,baba,,ダ不良,,4.9,13.7,23.0,,
アジアエクスプレス,44,course,,芝1000m,,25.0,25.0,29.2,,
アジアエクスプレス,44,course,,ダ1000m,,5.5,13.3,20.9,,
アジアエクスプレス,44,course,,芝1200m,,5.4,11.8,18.5,,
アジアエクスプレス,44,course,,ダ1200m,,8.2,16.5,24.1,,
アジアエクスプレス,44,course,,芝1400m,,3.2,12.9,22.6,,
アジアエクスプレス,44,course,,ダ1400m,,5.8,14.6,22.6,,
アジアエクスプレス,44,course,,芝1600m,,3.6,11.9,16.6,,
アジアエクスプレス,44,course,,ダ1600m,,7.7,17.3,25.0,,
アジアエクスプレス,44,course,,芝1800m,,5.5,9.6,12.4,,
アジアエクスプレス,44,course,,ダ1800m,,7.7,15.0,23.9,,
アジアエクスプレス,44,course,,芝東京,,3.1,11.4,16.4,,
アジアエクスプレス,44,course,,ダ東京,,6.3,13.3,19.4,,
アジアエクスプレス,44,course,,芝京都,,8.2,11.0,16.4,,
アジアエクスプレス,44,course,,ダ京都,,8.0,18.0,23.0,,
アジアエクスプレス,44,course,,芝ローカル,,3.6,12.6,16.6,,
アジアエクスプレス,44,course,,ダローカル,,8.8,17.6,26.5,,
アジアエクスプレス,44,course,,芝2歳,,4.5,8.1,13.5,,
アジアエクスプレス,44,course,,ダ2歳,,6.6,13.3,22.0,,
アジアエクスプレス,44,course,,芝3歳,,4.6,10.8,13.6,,
アジアエクスプレス,44,course,,ダ3歳,,6.6,15.2,22.7,,
アジアエクスプレス,44,course,,芝4歳,,3.6,9.7,18.3,,
アジアエクスプレス,44,course,,ダ4歳,,8.3,16.6,25.0,,
アジアエクスプレス,44,draw,,芝1枠,,6.3,9.4,9.4,,
アジアエクスプレス,44,draw,,ダ1枠,,8.6,16.3,25.1,,
アジアエクスプレス,44,draw,,芝3枠,,8.3,16.7,25.0,,
アジアエクスプレス,44,draw,,ダ3枠,,5.2,15.3,22.7,,
アジアエクスプレス,44,draw,,芝4枠,,10.5,10.5,18.4,,
アジアエクスプレス,44,draw,,ダ4枠,,6.2,16.6,23.4,,
アジアエクスプレス,44,draw,,芝5枠,,3.2,9.7,9.7,,
アジアエクスプレス,44,draw,,ダ5枠,,7.1,14.6,21.0,,
アジアエクスプレス,44,draw,,芝6枠,,8.6,17.2,21.2,,
アジアエクスプレス,44,draw,,ダ6枠,,7.2,14.3,23.3,,
アジアエクスプレス,44,draw,,芝8枠,,8.6,12.1,15.6,,
アジアエクスプレス,44,draw,,ダ8枠,,5.5,14.4,22.5,,
アジアエクスプレス,44,klass,,芝新馬,,3.4,3.4,6.9,,
アジアエクスプレス,44,klass,,ダ新馬,,7.1,14.7,24.4,,
アジアエクスプレス,44,klass,,芝未勝利,,6.0,13.1,16.7,,
アジアエクスプレス,44,klass,,ダ未勝利,,7.0,12.7,21.4,,
アジアエクスプレス,44,klass,,芝1勝クラス,,7.0,8.8,12.3,,
アジアエクスプレス,44,klass,,ダ1勝クラス,,9.2,17.4,24.1,,
アジアエクスプレス,44,klass,,芝2勝クラス,,3.1,18.6,36.4,,
アジアエクスプレス,44,klass,,ダ2勝クラス,,10.8,23.3,32.8,,
アジアエクスプレス,44,klass,,芝3勝クラス,,4.5,4.5,4.5,,
アジアエクスプレス,44,klass,,ダ3勝クラス,,5.5,13.6,23.3,,
アジアエクスプレス,44,klass,,芝オープン,,14.7,20.6,26.5,,
アジアエクスプレス,44,klass,,ダオープン,,11.1,20.4,27.8,,
マクフィ,48,baba,,芝良,,5.3,13.1,18.8,,
マクフィ,48,baba,,ダ良,,5.9,13.4,20.8,,
マクフィ,48,baba,,芝稍重,,8.2,14.5,22.7,,
マクフィ,48,baba,,ダ稍重,,7.3,12.1,18.2,,
マクフィ,48,baba,,芝重,,6.8,22.7,31.8,,
マクフィ,48,baba,,ダ重,,5.0,8.3,13.9,,
マクフィ,48,baba,,芝不良,,28.6,28.6,28.6,,
マクフィ,48,baba,,ダ不良,,6.3,11.4,16.5,,
マクフィ,48,course,,芝1000m,,16.0,24.0,32.0,,
マクフィ,48,course,,ダ1000m,,7.0,17.5,24.6,,
マクフィ,48,course,,芝1200m,,6.9,13.8,20.7,,
